"","placekey","brands","city","poi_cbg","name","value","visitor_cbg"
"1270","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134081",8,NA
"1271","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136061",7,NA
"1272","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210124004",7,NA
"1273","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070503022",7,NA
"1274","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210135044",7,NA
"1275","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132012",7,NA
"1276","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210119002",7,NA
"1277","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"133199603002",7,NA
"1278","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210120003",7,NA
"1279","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136062",7,NA
"1280","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136052",6,NA
"1281","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134102",6,NA
"1282","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130790702013",6,NA
"1283","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070503011",6,NA
"1284","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131210101193",5,NA
"1285","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210128001",5,NA
"1286","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"390490074271",5,NA
"1287","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134072",5,NA
"1288","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131210116142",5,NA
"1289","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470650112032",5,NA
"1290","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132879703003",5,NA
"1291","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070503012",5,NA
"1292","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120110203262",5,NA
"1293","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132250401024",5,NA
"1294","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134111",5,NA
"1295","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136042",5,NA
"1296","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210121021",4,NA
"1297","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130237901001",4,NA
"1298","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120970437002",4,NA
"1299","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"212139704003",4,NA
"1300","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132013",4,NA
"1301","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530213003",4,NA
"1302","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131350505291",4,NA
"1303","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120310006003",4,NA
"1304","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121170213202",4,NA
"1305","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"170318202014",4,NA
"1306","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"261158327001",4,NA
"1307","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"181730306003",4,NA
"1308","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132014",4,NA
"1309","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470370156172",4,NA
"1310","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210125002",4,NA
"1311","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121050127003",4,NA
"1312","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"390299515005",4,NA
"1313","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120010018011",4,NA
"1314","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132250401023",4,NA
"1315","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132011",4,NA
"1316","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210118002",4,NA
"1317","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470559208002",4,NA
"1318","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131350507281",4,NA
"1319","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"471490403021",4,NA
"1320","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530201052",4,NA
"1321","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210120004",4,NA
"1322","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"010730007003",4,NA
"1323","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120090698011",4,NA
"1324","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210120002",4,NA
"1325","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210118004",4,NA
"1326","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470110110003",4,NA
"1327","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"171130011031",4,NA
"1328","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131210081021",4,NA
"1329","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070503021",4,NA
"1330","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132779603003",4,NA
"1331","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120174507021",4,NA
"1332","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130670303114",4,NA
"1333","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131350502202",4,NA
"1334","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"170190013011",4,NA
"1335","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120530414013",4,NA
"1336","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131719703002",4,NA
"1337","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121030245054",4,NA
"1338","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132250401021",4,NA
"1339","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470370106011",4,NA
"1340","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130890234281",4,NA
"1341","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210131021",4,NA
"1342","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130570910084",4,NA
"1343","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"133039501001",4,NA
"1344","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132779607001",4,NA
"1345","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131510703091",4,NA
"1346","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120730024172",4,NA
"1347","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131690301041",4,NA
"1348","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131131403071",4,NA
"1349","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210121011",4,NA
"1350","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070501012",4,NA
"1351","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070503023",4,NA
"1352","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130719709004",4,NA
"1353","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132070501021",4,NA
"1354","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"291833112033",4,NA
"1355","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"170898503012",4,NA
"1356","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131770203001",4,NA
"1357","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"150030001141",4,NA
"1358","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120690308051",4,NA
"1359","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210131011",4,NA
"1360","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210131022",4,NA
"1361","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131850107003",4,NA
"1362","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134112",4,NA
"1363","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"212139702003",4,NA
"1364","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132359502001",4,NA
"1365","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120810020033",4,NA
"1366","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120350602072",4,NA
"1367","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130759604001",4,NA
"1368","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210110004",4,NA
"1369","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210118003",4,NA
"1370","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530201081",4,NA
"1371","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"310199689001",4,NA
"1372","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131350505391",4,NA
"1373","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130890231081",4,NA
"1374","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"470370196001",4,NA
"1375","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131930004003",4,NA
"1376","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132379603002",4,NA
"1377","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210133022",4,NA
"1378","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121290102023",4,NA
"1379","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"200910518034",4,NA
"1380","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132022",4,NA
"1381","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120111103281",4,NA
"1382","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132839602005",4,NA
"1383","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"180610605001",4,NA
"1384","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130771708012",4,NA
"1385","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210132021",4,NA
"1386","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121079504001",4,NA
"1387","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530201092",4,NA
"1388","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210117011",4,NA
"1389","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210120001",4,NA
"1390","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136032",4,NA
"1391","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530210003",4,NA
"1392","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530211042",4,NA
"1393","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"250173201031",4,NA
"1394","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210131013",4,NA
"1395","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"131530211043",4,NA
"1396","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130759604002",4,NA
"1397","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121170202012",4,NA
"1398","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"270591305013",4,NA
"1399","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120710104093",4,NA
"1400","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"240317012053",4,NA
"1401","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"132930103001",4,NA
"1402","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210136043",4,NA
"1403","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134092",4,NA
"1404","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"518100462252",4,NA
"1405","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134071",4,NA
"1406","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"120850011042",4,NA
"1407","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"360630206001",4,NA
"1408","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"121010316011",4,NA
"1409","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"130210134082",4,NA
"1410","222-222@8g6-tnm-xkf","BP","Macon",130210136064,"170978623002",4,NA
"1411","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390104022",15,NA
"1412","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390104021",13,NA
"1413","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390104013",10,NA
"1414","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390104011",8,NA
"1415","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"390572401001",8,NA
"1416","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371190015081",5,NA
"1417","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371790210041",5,NA
"1418","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120690309022",5,NA
"1419","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"361170208001",4,NA
"1420","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"540790202002",4,NA
"1421","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131350506052",4,NA
"1422","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371510313063",4,NA
"1423","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371190059121",4,NA
"1424","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"133059701001",4,NA
"1425","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"132219602021",4,NA
"1426","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"132450109041",4,NA
"1427","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130970804043",4,NA
"1428","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"170317608034",4,NA
"1429","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"132450101061",4,NA
"1430","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131150017012",4,NA
"1431","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390106013",4,NA
"1432","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390103011",4,NA
"1433","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120190309022",4,NA
"1434","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371219504002",4,NA
"1435","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"011250102011",4,NA
"1436","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120970421001",4,NA
"1437","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390104031",4,NA
"1438","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371790203072",4,NA
"1439","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"511610307021",4,NA
"1440","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"370079201002",4,NA
"1441","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"470930046063",4,NA
"1442","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"132999506003",4,NA
"1443","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371910001011",4,NA
"1444","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"421298035011",4,NA
"1445","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"121090207081",4,NA
"1446","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130510107001",4,NA
"1447","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120310137211",4,NA
"1448","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120110703043",4,NA
"1449","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"360910619013",4,NA
"1450","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"370710302042",4,NA
"1451","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"450559709042",4,NA
"1452","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120860007092",4,NA
"1453","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"450070115003",4,NA
"1454","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120110602081",4,NA
"1455","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120970433021",4,NA
"1456","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"470359703022",4,NA
"1457","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120310126012",4,NA
"1458","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"121090213011",4,NA
"1459","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"450910610042",4,NA
"1460","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120310103011",4,NA
"1461","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390106011",4,NA
"1462","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390101001",4,NA
"1463","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390103021",4,NA
"1464","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130730305051",4,NA
"1465","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"450350105012",4,NA
"1466","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"340311757031",4,NA
"1467","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371830532011",4,NA
"1468","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130439501002",4,NA
"1469","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390103022",4,NA
"1470","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"421039501031",4,NA
"1471","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390101002",4,NA
"1472","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120830012081",4,NA
"1473","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120310154002",4,NA
"1474","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"370190202021",4,NA
"1475","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120110601151",4,NA
"1476","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"370630018073",4,NA
"1477","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120990002142",4,NA
"1478","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"132999501001",4,NA
"1479","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"121270908031",4,NA
"1480","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120350603011",4,NA
"1481","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390102002",4,NA
"1482","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390103013",4,NA
"1483","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120310143372",4,NA
"1484","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390102001",4,NA
"1485","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"450570112021",4,NA
"1486","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371150102001",4,NA
"1487","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130390105001",4,NA
"1488","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131911102002",4,NA
"1489","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120950110004",4,NA
"1490","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120970409021",4,NA
"1491","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120110602132",4,NA
"1492","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371190064051",4,NA
"1493","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"121030263004",4,NA
"1494","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"370010212011",4,NA
"1495","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131030304021",4,NA
"1496","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120990077583",4,NA
"1497","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"371559617002",4,NA
"1498","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120350602091",4,NA
"1499","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131839702002",4,NA
"1500","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"121113815023",4,NA
"1501","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"131270007006",4,NA
"1502","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120860144002",4,NA
"1503","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"130670302382",4,NA
"1504","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"511610309001",4,NA
"1505","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120690312041",4,NA
"1506","223-222@8gp-zqn-mkz","Marathon","Kingsland",130390104021,"120111001012",4,NA
"1507","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"131679601002",4,NA
"1508","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"130670302302",4,NA
"1509","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"131759509001",4,NA
"1510","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"131759510003",4,NA
"1511","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"131759506001",4,NA
"1512","zzy-222@8g6-vdm-dqf",NA,"East Dublin",131759510003,"131759510001",4,NA
"1513","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406081",83,NA
"1514","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406212",50,NA
"1515","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510705011",29,NA
"1516","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406211",23,NA
"1517","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406062",20,NA
"1518","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510705022",16,NA
"1519","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406221",10,NA
"1520","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510705012",10,NA
"1521","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406061",7,NA
"1522","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703061",7,NA
"1523","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510705021",7,NA
"1524","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551601001",6,NA
"1525","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132310103001",6,NA
"1526","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703102",6,NA
"1527","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406222",5,NA
"1528","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630405161",5,NA
"1529","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130890234271",5,NA
"1530","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551601002",5,NA
"1531","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131350507301",5,NA
"1532","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406223",5,NA
"1533","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510705023",5,NA
"1534","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406082",5,NA
"1535","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703051",4,NA
"1536","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551606002",4,NA
"1537","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131131404041",4,NA
"1538","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131171302052",4,NA
"1539","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"420171055092",4,NA
"1540","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551602003",4,NA
"1541","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"120570132081",4,NA
"1542","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551605001",4,NA
"1543","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130771706012",4,NA
"1544","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"390490066002",4,NA
"1545","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630403072",4,NA
"1546","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132930103002",4,NA
"1547","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131210043002",4,NA
"1548","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132699503001",4,NA
"1549","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630403023",4,NA
"1550","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130890216053",4,NA
"1551","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551607003",4,NA
"1552","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510701042",4,NA
"1553","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"121150013032",4,NA
"1554","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630405131",4,NA
"1555","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630404122",4,NA
"1556","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"480850303054",4,NA
"1557","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131210103042",4,NA
"1558","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131131404072",4,NA
"1559","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130950113001",4,NA
"1560","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130890232121",4,NA
"1561","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510702032",4,NA
"1562","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703042",4,NA
"1563","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131131402043",4,NA
"1564","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131719702005",4,NA
"1565","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130890218051",4,NA
"1566","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"120710104094",4,NA
"1567","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"480291821062",4,NA
"1568","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510702033",4,NA
"1569","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130210129001",4,NA
"1570","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130970801033",4,NA
"1571","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703043",4,NA
"1572","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132551601003",4,NA
"1573","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630405153",4,NA
"1574","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131719701003",4,NA
"1575","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"171030004005",4,NA
"1576","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630406161",4,NA
"1577","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131210072001",4,NA
"1578","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510704031",4,NA
"1579","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"130630405152",4,NA
"1580","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131131404073",4,NA
"1581","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"131510703111",4,NA
"1582","222-222@8g7-3dk-9cq","BP","Hampton",130630406212,"132231204003",4,NA
