year,month,day,region,iso_country_code,total_visits,total_devices_seen,total_home_visits,total_home_visitors
2019,7,16,ut,US,518643,157904,194037,109163
2019,7,16,va,US,1429407,454598,557498,316842
2019,7,16,vi,US,241,163,0,0
2019,7,16,vt,US,68710,26640,30674,18756
2019,7,16,wa,US,1082178,357551,399318,247770
2019,7,16,wi,US,987280,328896,421162,245838
2019,7,16,wv,US,264795,96837,117849,70348
2019,7,16,wy,US,89873,31371,32519,19101
2019,7,16,yt,CA,245,182,245,182
2019,7,17,ALL,"",61421183,18581573,23298866,13535336
2019,7,17,ALL_CA,CA,308668,228547,308668,228547
2019,7,17,ALL_US,US,61112515,18353488,22990198,13306789
2019,7,17,ab,CA,34264,26712,34264,26712
2019,7,17,ak,US,87763,29935,29014,18800
2019,7,17,al,US,1266406,364282,485846,271703
2019,7,17,ar,US,680736,196923,269609,147899
2019,7,17,as,US,39,32,34,27
2019,7,17,az,US,1074971,328886,391134,236909
2019,7,17,bc,CA,41076,32215,41076,32215
2019,7,17,ca,US,6297293,1813499,2100884,1270119
2019,7,17,co,US,973113,293986,330957,194970
2019,7,17,ct,US,539515,189754,229079,132594
2019,7,17,dc,US,143051,63226,0,0
2019,7,17,de,US,175085,63209,67678,40217
2019,7,17,fl,US,4652285,1319184,1599880,905712
2019,7,17,ga,US,2486089,711826,907058,506793
2019,7,17,gu,US,1320,702,700,520
2019,7,17,hi,US,283419,71287,69205,44156
2019,7,17,ia,US,643371,211980,274354,154292
2019,7,17,id,US,251090,80767,100335,57794
2019,7,17,il,US,2493312,812945,966985,563020
2019,7,17,in,US,1217899,392536,507400,289035
2019,7,17,ks,US,619193,195566,259067,143913
2019,7,17,ky,US,829580,276087,342317,198373
2019,7,17,la,US,991892,281711,381025,210531
2019,7,17,ma,US,1012922,361705,388532,229742
2019,7,17,mb,CA,9328,6921,9328,6921
2019,7,17,md,US,1021364,349873,393049,232363
2019,7,17,me,US,178194,63611,72503,43240
2019,7,17,mi,US,1758676,573786,737348,424145
2019,7,17,mn,US,984692,333579,392433,233840
2019,7,17,mo,US,1336721,417063,520024,295972
2019,7,17,mp,US,506,357,502,354
2019,7,17,ms,US,674365,195723,264913,146445
2019,7,17,mt,US,138755,45305,50316,29628
2019,7,17,nb,CA,5492,3963,5492,3963
2019,7,17,nc,US,2127142,656495,835033,474992
2019,7,17,nd,US,150255,51330,60962,35927
2019,7,17,ne,US,422083,133771,175773,98280
2019,7,17,nh,US,206593,73590,85171,49573
2019,7,17,nj,US,1780731,587698,723020,411072
2019,7,17,nl,CA,3040,2225,3040,2225
2019,7,17,nm,US,264187,88864,99218,58738
2019,7,17,ns,CA,6978,5112,6978,5112
2019,7,17,nt,CA,208,156,208,156
2019,7,17,nu,CA,108,74,108,74
2019,7,17,nv,US,656016,176624,180677,110886
2019,7,17,ny,US,3356247,1120590,1222493,726819
2019,7,17,oh,US,2153808,718483,902112,522033
2019,7,17,ok,US,897978,254405,349707,190262
2019,7,17,on,CA,139860,101078,139860,101078
2019,7,17,or,US,605937,197423,215969,133288
2019,7,17,pa,US,2030508,719288,842050,500993
2019,7,17,pe,CA,999,721,999,721
2019,7,17,pr,US,115812,60390,66969,45033
2019,7,17,qc,CA,59670,43407,59670,43407
2019,7,17,ri,US,167493,62345,66284,38634
2019,7,17,sc,US,1121306,334279,413105,228858
2019,7,17,sd,US,157234,53116,62497,36525
2019,7,17,sk,CA,7451,5808,7451,5808
2019,7,17,tn,US,1492720,448657,555161,318025
2019,7,17,tx,US,6160258,1746172,2258192,1270297
2019,7,17,ut,US,506959,153748,188402,106387
2019,7,17,va,US,1434265,459243,556703,320465
2019,7,17,vi,US,233,153,0,0
2019,7,17,vt,US,70062,28517,31631,19837
2019,7,17,wa,US,1057782,350634,387719,242754
2019,7,17,wi,US,1006299,342896,429263,254278
2019,7,17,wv,US,267214,99732,118729,71635
2019,7,17,wy,US,89776,30409,31177,18092
2019,7,17,yt,CA,194,155,194,155
2019,7,18,ALL,"",61468954,18182704,22574897,13063868
2019,7,18,ALL_CA,CA,301077,220343,301077,220343
2019,7,18,ALL_US,US,61167877,17962904,22273820,12843525
2019,7,18,ab,CA,34135,26270,34135,26270
2019,7,18,ak,US,85592,29307,28534,18344
2019,7,18,al,US,1287130,366268,481132,267583
2019,7,18,ar,US,688152,197439,265721,144995
2019,7,18,as,US,49,40,39,32
2019,7,18,az,US,1088974,327118,384713,232070
2019,7,18,bc,CA,40099,30931,40099,30931
2019,7,18,ca,US,6313477,1790735,2063382,1243183
2019,7,18,co,US,982295,293505,325362,191320
2019,7,18,ct,US,526428,177936,210522,121195
2019,7,18,dc,US,145859,61686,0,0
2019,7,18,de,US,175894,60995,62022,36472
2019,7,18,fl,US,4690311,1309411,1556829,881243
2019,7,18,ga,US,2487465,705762,889191,497592
2019,7,18,gu,US,1266,667,664,491
2019,7,18,hi,US,284854,71319,68293,43534
2019,7,18,ia,US,634144,201288,264108,147367
2019,7,18,id,US,251234,80627,98024,56595
2019,7,18,il,US,2453177,799569,927108,542335
2019,7,18,in,US,1223899,391054,495102,280469
2019,7,18,ks,US,621087,192768,252977,139601
2019,7,18,ky,US,824951,262911,326329,185033
2019,7,18,la,US,995974,282681,374300,207036
2019,7,18,ma,US,1005230,335607,360504,210511
2019,7,18,mb,CA,9149,6788,9149,6788
2019,7,18,md,US,1028136,335316,375837,219902
2019,7,18,me,US,178157,58543,66904,39018
2019,7,18,mi,US,1782815,591919,731475,426305
2019,7,18,mn,US,968330,321561,375049,223106
2019,7,18,mo,US,1334162,398712,497195,278315
2019,7,18,mp,US,490,356,487,354
2019,7,18,ms,US,688294,196578,261438,144087
2019,7,18,mt,US,139464,44766,48901,28640
2019,7,18,nb,CA,5166,3714,5166,3714
2019,7,18,nc,US,2138573,657828,819106,466786
2019,7,18,nd,US,144676,47310,56016,32362
2019,7,18,ne,US,415004,129295,168918,93928
2019,7,18,nh,US,207672,69961,81044,45924
2019,7,18,nj,US,1729995,560536,668399,379570
2019,7,18,nl,CA,2929,2109,2929,2109
2019,7,18,nm,US,266684,88031,97023,57066
2019,7,18,ns,CA,6635,4791,6635,4791
2019,7,18,nt,CA,190,135,190,135
2019,7,18,nu,CA,102,67,102,67
2019,7,18,nv,US,669405,177003,177637,108621
2019,7,18,ny,US,3311104,1076773,1157462,684940
2019,7,18,oh,US,2171159,702008,878163,502515
2019,7,18,ok,US,901528,252903,343333,186640
2019,7,18,on,CA,136537,97573,136537,97573
2019,7,18,or,US,615000,195554,211757,129675
2019,7,18,pa,US,1991756,671536,781268,458349
2019,7,18,pe,CA,982,705,982,705
2019,7,18,pr,US,118749,59714,67750,44218
2019,7,18,qc,CA,57314,41283,57314,41283
2019,7,18,ri,US,158814,57390,60366,35290
2019,7,18,sc,US,1136455,340483,406513,226309
2019,7,18,sd,US,152996,49265,58769,33180
2019,7,18,sk,CA,7647,5825,7647,5825
2019,7,18,tn,US,1503325,444699,540735,306834
2019,7,18,tx,US,6197742,1721692,2208852,1240525
2019,7,18,ut,US,510295,151692,183760,103586
2019,7,18,va,US,1443179,451132,542028,309453
2019,7,18,vi,US,247,148,0,0
2019,7,18,vt,US,70082,26398,29582,18040
2019,7,18,wa,US,1069773,346777,381336,236260
2019,7,18,wi,US,1002061,350100,419716,252528
2019,7,18,wv,US,264694,95562,112052,66708
2019,7,18,wy,US,89619,30356,30093,17490
2019,7,18,yt,CA,192,152,192,152
2019,7,19,ALL,"",62701487,17629296,21680770,12430669
2019,7,19,ALL_CA,CA,293371,215560,293371,215560
2019,7,19,ALL_US,US,62408116,17414326,21387399,12215109
2019,7,19,ab,CA,32762,25379,32762,25379
2019,7,19,ak,US,86131,28414,27611,17441
2019,7,19,al,US,1357943,369100,462934,257221
2019,7,19,ar,US,709555,196225,255767,139071
2019,7,19,as,US,43,33,28,24
2019,7,19,az,US,1127533,321254,379569,223929
2019,7,19,bc,CA,38893,30058,38893,30058
2019,7,19,ca,US,6468531,1758091,2037520,1203173
2019,7,19,co,US,1000101,288815,314990,182771
2019,7,19,ct,US,534095,166661,197762,111620
2019,7,19,dc,US,140596,57325,0,0
2019,7,19,de,US,177904,58406,56846,32980
2019,7,19,fl,US,4809918,1300244,1505777,852329
2019,7,19,ga,US,2553022,698185,852914,476927
2019,7,19,gu,US,1286,664,658,484
2019,7,19,hi,US,296953,70388,68112,42182
2019,7,19,ia,US,642158,194294,248974,137013
2019,7,19,id,US,255088,79237,91761,53025
2019,7,19,il,US,2448123,747330,879197,502924
2019,7,19,in,US,1250397,377956,467825,262357
2019,7,19,ks,US,627845,189158,241100,132375
2019,7,19,ky,US,845619,257421,312642,175353
2019,7,19,la,US,1032873,281680,361050,198760
2019,7,19,ma,US,985348,310205,334953,192302
2019,7,19,mb,CA,8791,6547,8791,6547
2019,7,19,md,US,1029395,321317,356047,206633
2019,7,19,me,US,181191,58960,64580,37345
2019,7,19,mi,US,1789039,596934,705062,415021
2019,7,19,mn,US,977693,327841,357513,214221
2019,7,19,mo,US,1375031,393774,474397,263786
2019,7,19,mp,US,480,344,479,343
2019,7,19,ms,US,717885,198351,253997,138991
2019,7,19,mt,US,138596,42797,45366,26372
2019,7,19,nb,CA,4954,3577,4954,3577
2019,7,19,nc,US,2199040,639818,781221,440084
2019,7,19,nd,US,135436,44981,49647,29472
2019,7,19,ne,US,421505,125733,159453,87946
2019,7,19,nh,US,210410,69347,74869,42535
2019,7,19,nj,US,1759147,526688,629622,350147
2019,7,19,nl,CA,2855,2056,2855,2056
2019,7,19,nm,US,272086,86756,93366,54498
2019,7,19,ns,CA,6422,4705,6422,4705
2019,7,19,nt,CA,214,154,214,154
2019,7,19,nu,CA,106,72,106,72
2019,7,19,nv,US,711164,179128,176436,105393
2019,7,19,ny,US,3317632,1031771,1097809,645871
2019,7,19,oh,US,2192193,671208,827050,470338
2019,7,19,ok,US,929696,251401,330516,179080
2019,7,19,on,CA,133932,96046,133932,96046
2019,7,19,or,US,630447,190090,206757,123692
2019,7,19,pa,US,1998503,647323,740583,431303
2019,7,19,pe,CA,900,675,900,675
2019,7,19,pr,US,105447,53135,58019,39108
2019,7,19,qc,CA,56196,40643,56196,40643
2019,7,19,ri,US,163263,54109,56702,32295
2019,7,19,sc,US,1158074,330155,386724,213168
2019,7,19,sd,US,153819,49058,54503,31341
2019,7,19,sk,CA,7133,5492,7133,5492
2019,7,19,tn,US,1561275,435273,521363,290093
2019,7,19,tx,US,6388032,1698175,2152461,1196352
2019,7,19,ut,US,517431,148222,178248,99209
2019,7,19,va,US,1461145,438310,514148,291690
2019,7,19,vi,US,286,167,0,0
2019,7,19,vt,US,70763,25966,27240,16509
2019,7,19,wa,US,1094068,336024,370024,224070
2019,7,19,wi,US,1033958,358394,409483,244323
2019,7,19,wv,US,272041,94814,107279,63279
2019,7,19,wy,US,90883,30166,28445,16340
2019,7,19,yt,CA,213,156,213,156
2019,7,20,ALL,"",58647456,17371883,21135839,12231493
2019,7,20,ALL_CA,CA,275792,201551,275792,201551
2019,7,20,ALL_US,US,58371664,17170784,20860047,12029942
2019,7,20,ab,CA,31682,24059,31682,24059
2019,7,20,ak,US,78177,28150,27344,17356
2019,7,20,al,US,1266372,370970,450500,254065
2019,7,20,ar,US,625653,191101,244202,135987
2019,7,20,as,US,60,44,43,32
2019,7,20,az,US,1082856,318376,379867,221261
2019,7,20,bc,CA,37884,28418,37884,28418
2019,7,20,ca,US,6227116,1754802,2026129,1182467
2019,7,20,co,US,946602,291373,314000,184189
2019,7,20,ct,US,486868,163549,192855,110568
2019,7,20,dc,US,116309,46822,0,0
2019,7,20,de,US,171325,59313,55557,32754
2019,7,20,fl,US,4586346,1295786,1481249,845199
2019,7,20,ga,US,2433775,686296,838641,470370
2019,7,20,gu,US,1311,689,698,498
2019,7,20,hi,US,290226,72232,71366,42421
2019,7,20,ia,US,598290,199422,240767,138123
2019,7,20,id,US,239965,78293,90866,52146
2019,7,20,il,US,2320055,738337,865880,501996
2019,7,20,in,US,1159783,372379,458951,261253
2019,7,20,ks,US,589856,186171,236212,132259
2019,7,20,ky,US,771510,254371,303131,173618
2019,7,20,la,US,951483,282712,351180,197424
2019,7,20,ma,US,880497,301336,322203,189837
2019,7,20,mb,CA,8375,6169,8375,6169
2019,7,20,md,US,977829,321385,350415,205661
2019,7,20,me,US,165329,59230,61496,36650
2019,7,20,mi,US,1626263,562266,669359,395213
2019,7,20,mn,US,875620,303172,320996,198852
2019,7,20,mo,US,1281909,390690,467248,263875
2019,7,20,mp,US,439,311,436,308
2019,7,20,ms,US,646581,200707,246196,138722
2019,7,20,mt,US,126162,41877,42968,25464
2019,7,20,nb,CA,4499,3312,4499,3312
2019,7,20,nc,US,2061048,638848,769196,438176
2019,7,20,nd,US,113879,39512,43646,26189
2019,7,20,ne,US,386726,124772,154579,88271
2019,7,20,nh,US,192233,68177,71377,41401
2019,7,20,nj,US,1639659,523472,601841,343413
2019,7,20,nl,CA,2661,1963,2661,1963
2019,7,20,nm,US,259000,88423,91428,53869
2019,7,20,ns,CA,6031,4432,6031,4432
2019,7,20,nt,CA,196,146,196,146
2019,7,20,nu,CA,87,65,87,65
2019,7,20,nv,US,714805,180137,176844,104819
2019,7,20,ny,US,2943243,993567,1055261,636394
2019,7,20,oh,US,2044584,655683,809048,465515
2019,7,20,ok,US,855933,248615,321796,176444
2019,7,20,on,CA,124451,89359,124451,89359
2019,7,20,or,US,594321,188661,204543,122215
2019,7,20,pa,US,1845547,629773,713051,422038
2019,7,20,pe,CA,898,647,898,647
2019,7,20,pr,US,95361,48321,55488,37326
2019,7,20,qc,CA,52265,37820,52265,37820
2019,7,20,ri,US,155660,55656,55309,32472
2019,7,20,sc,US,1090453,327851,375062,208778
2019,7,20,sd,US,143486,49159,50414,30372
2019,7,20,sk,CA,6580,5022,6580,5022
2019,7,20,tn,US,1440480,434760,516481,292072
2019,7,20,tx,US,6063293,1686413,2109680,1176234
2019,7,20,ut,US,498268,146291,180124,98402
2019,7,20,va,US,1363457,432354,503547,289315
2019,7,20,vi,US,213,145,0,0
2019,7,20,vt,US,64994,25969,26557,16523
2019,7,20,wa,US,1026368,329215,366097,220260
2019,7,20,wi,US,923419,335342,366716,221971
2019,7,20,wv,US,246617,92967,103560,62396
2019,7,20,wy,US,84050,30685,27647,16509
2019,7,20,yt,CA,183,139,183,139
2019,7,21,ALL,"",54704599,17894475,22673444,13177323
2019,7,21,ALL_CA,CA,298034,217545,298034,217545
2019,7,21,ALL_US,US,54406565,17677486,22375410,12959778
2019,7,21,ab,CA,34500,26073,34500,26073
2019,7,21,ak,US,76346,29230,28664,18225
2019,7,21,al,US,1151186,364294,490160,269632
2019,7,21,ar,US,577721,195560,268608,148762
2019,7,21,as,US,38,29,32,26
2019,7,21,az,US,972460,319442,384148,229323
2019,7,21,bc,CA,41279,31045,41279,31045
2019,7,21,ca,US,5842680,1767667,2057005,1216350
2019,7,21,co,US,901556,300402,330563,195896
2019,7,21,ct,US,465423,176417,208158,122167
2019,7,21,dc,US,98881,44654,0,0
2019,7,21,de,US,156582,62108,62115,37712
2019,7,21,fl,US,4175586,1296106,1538738,882461
2019,7,21,ga,US,2245190,679685,893259,491462
2019,7,21,gu,US,1146,652,681,493
2019,7,21,hi,US,272005,72776,70804,43091
2019,7,21,ia,US,546108,196697,254190,144332
2019,7,21,id,US,212614,79784,97059,56430
2019,7,21,il,US,2208113,786098,935106,551013
2019,7,21,in,US,1121603,421783,529814,310474
2019,7,21,ks,US,549232,199910,261271,151258
2019,7,21,ky,US,739358,273023,344322,198577
2019,7,21,la,US,858252,287167,378515,212916
2019,7,21,ma,US,860902,325665,350271,208946
2019,7,21,mb,CA,9017,6659,9017,6659
2019,7,21,md,US,926591,340044,382702,226621
2019,7,21,me,US,160772,64482,69911,42474
2019,7,21,mi,US,1535393,557424,710742,414971
2019,7,21,mn,US,823849,289696,356890,206763
2019,7,21,mo,US,1192829,413334,520783,298051
2019,7,21,mp,US,511,345,509,343
2019,7,21,ms,US,586972,200506,269597,149599
2019,7,21,mt,US,116880,43464,46702,27996
2019,7,21,nb,CA,5289,3804,5289,3804
2019,7,21,nc,US,1877883,631330,813604,458610
2019,7,21,nd,US,112390,44916,53844,32503
2019,7,21,ne,US,356034,133456,168417,100054
2019,7,21,nh,US,186078,72524,79274,46980
2019,7,21,nj,US,1582645,574000,671277,390616
2019,7,21,nl,CA,2992,2148,2992,2148
2019,7,21,nm,US,231746,88585,95412,57605
2019,7,21,ns,CA,6662,4804,6662,4804
2019,7,21,nt,CA,206,146,206,146
2019,7,21,nu,CA,94,72,94,72
2019,7,21,nv,US,656304,180081,177023,107013
2019,7,21,ny,US,2837590,1044479,1136356,686912
2019,7,21,oh,US,1971495,722062,928741,540554
2019,7,21,ok,US,776730,253482,346216,191290
2019,7,21,on,CA,135311,97214,135311,97214
2019,7,21,or,US,545698,189628,209762,127437
2019,7,21,pa,US,1801462,706017,823041,497089
2019,7,21,pe,CA,975,698,975,698
2019,7,21,pr,US,86372,47799,55328,37951
2019,7,21,qc,CA,53977,39007,53977,39007
2019,7,21,ri,US,146739,57672,59402,35227
2019,7,21,sc,US,991336,323678,398902,219495
2019,7,21,sd,US,132283,48779,56877,33163
2019,7,21,sk,CA,7514,5710,7514,5710
2019,7,21,tn,US,1314387,434094,548738,309264
2019,7,21,tx,US,5521629,1689170,2229312,1241787
2019,7,21,ut,US,396685,148204,184639,104216
2019,7,21,va,US,1289017,457070,550111,318509
2019,7,21,vi,US,197,133,0,0
2019,7,21,vt,US,61646,27824,29385,18654
2019,7,21,wa,US,959045,331460,378997,230972
2019,7,21,wi,US,875347,315136,390157,226430
2019,7,21,wv,US,242479,102280,120444,73525
2019,7,21,wy,US,76569,30854,28832,17558
2019,7,21,yt,CA,218,165,218,165
2019,7,22,ALL,"",58796262,17996346,22478878,12922786
2019,7,22,ALL_CA,CA,303870,223030,303870,223030
2019,7,22,ALL_US,US,58492392,17773824,22175008,12699756
2019,7,22,ab,CA,35627,27333,35627,27333
2019,7,22,ak,US,85322,29967,27983,17926
2019,7,22,al,US,1243778,363019,487721,267240
2019,7,22,ar,US,656994,198974,268372,147484
2019,7,22,as,US,40,33,34,29
2019,7,22,az,US,1065619,333726,386928,234686
2019,7,22,bc,CA,42361,33000,42361,33000
2019,7,22,ca,US,6092125,1798941,2034235,1227597
2019,7,22,co,US,944757,293812,321131,189510
2019,7,22,ct,US,511240,183517,219276,125685
2019,7,22,dc,US,133507,60104,0,0
2019,7,22,de,US,167881,61306,63202,37571
2019,7,22,fl,US,4517000,1300625,1562695,876414
2019,7,22,ga,US,2399655,684847,890888,490323
2019,7,22,gu,US,1201,665,668,489
2019,7,22,hi,US,278006,73157,66742,43048
2019,7,22,ia,US,603718,187828,251429,136209
2019,7,22,id,US,244218,81333,97980,56654
2019,7,22,il,US,2333517,731761,896005,506859
2019,7,22,in,US,1149478,371956,480779,269742
2019,7,22,ks,US,589253,185277,246388,134348
2019,7,22,ky,US,790883,265738,329904,189136
2019,7,22,la,US,957091,286805,380650,210473
2019,7,22,ma,US,962170,340464,371863,216311
2019,7,22,mb,CA,9314,6823,9314,6823
2019,7,22,md,US,990322,348001,385335,226633
2019,7,22,me,US,168725,61121,68217,40161
2019,7,22,mi,US,1656047,536977,696505,392207
2019,7,22,mn,US,885374,282960,348004,198039
2019,7,22,mo,US,1269067,393895,492691,276650
2019,7,22,mp,US,443,331,442,330
2019,7,22,ms,US,658669,199070,270046,148310
2019,7,22,mt,US,135670,45513,48671,28401
2019,7,22,nb,CA,5128,3696,5128,3696
2019,7,22,nc,US,2062272,656106,832674,470362
2019,7,22,nd,US,133424,44015,54640,30672
2019,7,22,ne,US,396083,122274,163746,89018
2019,7,22,nh,US,194311,70564,81543,46890
2019,7,22,nj,US,1685567,574775,686462,388253
2019,7,22,nl,CA,2982,2171,2982,2171
2019,7,22,nm,US,253608,88762,96180,57047
2019,7,22,ns,CA,6738,4886,6738,4886
2019,7,22,nt,CA,228,172,228,172
2019,7,22,nu,CA,101,69,101,69
2019,7,22,nv,US,658014,175846,175348,107657
2019,7,22,ny,US,3170398,1079474,1172435,687622
2019,7,22,oh,US,2007620,669767,848573,485503
2019,7,22,ok,US,859028,247988,340895,184521
2019,7,22,on,CA,137495,98434,137495,98434
2019,7,22,or,US,587403,192925,208095,127508
2019,7,22,pa,US,1895321,687422,792992,471152
2019,7,22,pe,CA,991,721,991,721
2019,7,22,pr,US,100619,54030,60129,40067
2019,7,22,qc,CA,54850,39500,54850,39500
2019,7,22,ri,US,160887,59997,64357,37307
2019,7,22,sc,US,1077136,327378,401761,220849
2019,7,22,sd,US,143257,44609,55509,30432
2019,7,22,sk,CA,7822,6048,7822,6048
2019,7,22,tn,US,1407453,446634,548522,311437
2019,7,22,tx,US,5942551,1733089,2220888,1248499
2019,7,22,ut,US,489590,149195,183422,102633
2019,7,22,va,US,1400312,460848,555801,317922
2019,7,22,vi,US,247,161,0,0
2019,7,22,vt,US,65057,26212,29231,17922
2019,7,22,wa,US,1037885,343576,377494,232503
2019,7,22,wi,US,928409,302041,383626,217926
2019,7,22,wv,US,257987,99937,115497,70029
2019,7,22,wy,US,86183,30142,30404,17560
2019,7,22,yt,CA,233,177,233,177
2019,7,23,ALL,"",59771387,17906404,21930799,12600707
2019,7,23,ALL_CA,CA,283554,209368,283554,209368
2019,7,23,ALL_US,US,59487833,17697536,21647245,12391339
2019,7,23,ab,CA,32666,25334,32666,25334
2019,7,23,ak,US,85353,30553,27938,18425
2019,7,23,al,US,1271739,364433,480667,264471
2019,7,23,ar,US,671126,191713,259882,141036
2019,7,23,as,US,41,34,32,27
2019,7,23,az,US,1095880,336681,383977,230822
2019,7,23,bc,CA,39291,30754,39291,30754
2019,7,23,ca,US,6241026,1823928,2023665,1224892
2019,7,23,co,US,962714,290765,317173,185639
2019,7,23,ct,US,514881,173746,203136,116211
2019,7,23,dc,US,141379,62135,0,0
2019,7,23,de,US,167397,58589,59433,35063
2019,7,23,fl,US,4579982,1327597,1534455,868499
2019,7,23,ga,US,2459456,702441,879597,490023
2019,7,23,gu,US,1275,693,642,485
2019,7,23,hi,US,284142,72362,66761,42720
2019,7,23,ia,US,614575,187712,248403,135105
2019,7,23,id,US,250574,82528,96971,56230
2019,7,23,il,US,2374000,729780,879834,495836
2019,7,23,in,US,1172471,363195,471210,260048
2019,7,23,ks,US,606253,186626,245319,133675
2019,7,23,ky,US,803337,250832,318134,177834
2019,7,23,la,US,969488,288197,373535,207600
2019,7,23,ma,US,947431,331347,344860,201900
2019,7,23,mb,CA,8493,6311,8493,6311
2019,7,23,md,US,995020,335303,362241,212286
2019,7,23,me,US,171052,59377,65534,38693
2019,7,23,mi,US,1704951,560623,699197,399796
2019,7,23,mn,US,903432,284854,343916,196294
2019,7,23,mo,US,1293642,383630,482941,267455
2019,7,23,mp,US,464,340,459,337
2019,7,23,ms,US,668205,195449,262470,143980
2019,7,23,mt,US,141458,47634,49477,29186
2019,7,23,nb,CA,4899,3593,4899,3593
2019,7,23,nc,US,2052788,671309,806260,462980
2019,7,23,nd,US,135765,44075,53882,30502
2019,7,23,ne,US,407046,123472,161883,88250
2019,7,23,nh,US,194336,66969,77725,44464
2019,7,23,nj,US,1697193,552328,651936,366667
2019,7,23,nl,CA,2876,2083,2876,2083
2019,7,23,nm,US,254813,87167,93970,55534
2019,7,23,ns,CA,6349,4643,6349,4643
2019,7,23,nt,CA,183,138,183,138
2019,7,23,nu,CA,91,62,91,62
2019,7,23,nv,US,666368,178842,174104,107383
2019,7,23,ny,US,3229637,1059130,1122456,659376
2019,7,23,oh,US,2054344,645172,825605,461102
2019,7,23,ok,US,878554,247176,335517,181458
2019,7,23,on,CA,128428,92352,128428,92352
2019,7,23,or,US,600380,195336,206793,126615
2019,7,23,pa,US,1923684,651855,748729,435834
2019,7,23,pe,CA,946,693,946,693
2019,7,23,pr,US,103010,53447,59277,39705
2019,7,23,qc,CA,51860,37597,51860,37597
2019,7,23,ri,US,151921,55173,57215,33552
2019,7,23,sc,US,1090222,339053,398720,222149
2019,7,23,sd,US,145518,45095,55158,30524
2019,7,23,sk,CA,7259,5641,7259,5641
2019,7,23,tn,US,1440376,423812,525881,294353
2019,7,23,tx,US,6081700,1739382,2183204,1224638
2019,7,23,ut,US,498976,150837,182237,102056
2019,7,23,va,US,1374503,449936,523297,301460
2019,7,23,vi,US,244,158,0,0
2019,7,23,vt,US,65229,24930,28105,17023
2019,7,23,wa,US,1059008,352213,375418,233070
2019,7,23,wi,US,946443,304960,380671,217528
2019,7,23,wv,US,255580,91387,107480,63523
2019,7,23,wy,US,87451,29647,29863,17025
2019,7,23,yt,CA,213,167,213,167
2019,7,24,ALL,"",59649193,17200289,21549765,12242228
2019,7,24,ALL_CA,CA,285111,209805,285111,209805
2019,7,24,ALL_US,US,59364082,16990963,21264654,12032423
2019,7,24,ab,CA,33227,25622,33227,25622
2019,7,24,ak,US,83281,28651,27049,17523
2019,7,24,al,US,1272800,354137,471874,258113
2019,7,24,ar,US,669962,188715,256534,138669
2019,7,24,as,US,36,33,28,26
2019,7,24,az,US,1087254,329316,380362,227768
2019,7,24,bc,CA,39848,30976,39848,30976
2019,7,24,ca,US,6209869,1780223,2006628,1205351
2019,7,24,co,US,953353,288903,314298,185011
2019,7,24,ct,US,510453,161603,198801,110388
2019,7,24,dc,US,146609,63142,0,0
2019,7,24,de,US,164349,53666,56950,32611
2019,7,24,fl,US,4520455,1284624,1513050,854668
2019,7,24,ga,US,2470721,671226,862201,473480
2019,7,24,gu,US,1245,695,621,485
2019,7,24,hi,US,285266,71584,66139,41913
2019,7,24,ia,US,612350,185282,245152,132874
2019,7,24,id,US,245033,78849,93773,54012
2019,7,24,il,US,2358132,708343,862704,484074
2019,7,24,in,US,1174191,355446,467139,256344
2019,7,24,ks,US,602315,182675,239283,130180
2019,7,24,ky,US,804505,247485,314682,174581
2019,7,24,la,US,987665,275682,365964,200230
2019,7,24,ma,US,953103,305297,338847,191912
2019,7,24,mb,CA,8488,6296,8488,6296
2019,7,24,md,US,994822,321716,357538,206286
2019,7,24,me,US,166845,55876,64256,36865
2019,7,24,mi,US,1674824,520958,674592,377330
2019,7,24,mn,US,903091,279405,341233,193656
2019,7,24,mo,US,1297061,378378,477487,264099
2019,7,24,mp,US,452,328,451,327
2019,7,24,ms,US,671218,190052,257913,140340
2019,7,24,mt,US,139067,44336,47727,27501
2019,7,24,nb,CA,4958,3567,4958,3567
2019,7,24,nc,US,1963210,584279,734199,407162
2019,7,24,nd,US,136427,44566,53779,30509
2019,7,24,ne,US,406245,123072,161109,88002
2019,7,24,nh,US,196528,63987,76362,42481
2019,7,24,nj,US,1722566,521981,637428,348755
2019,7,24,nl,CA,2823,2056,2823,2056
2019,7,24,nm,US,255053,85278,92451,54263
2019,7,24,ns,CA,6423,4726,6423,4726
2019,7,24,nt,CA,199,141,199,141
2019,7,24,nu,CA,98,65,98,65
2019,7,24,nv,US,671344,175342,172310,105321
2019,7,24,ny,US,3272251,1003904,1102892,634422
2019,7,24,oh,US,2043413,633872,815697,453998
2019,7,24,ok,US,876778,243946,332442,179586
2019,7,24,on,CA,129094,92501,129094,92501
2019,7,24,or,US,596520,188928,204914,124306
2019,7,24,pa,US,1910179,614912,735155,419097
2019,7,24,pe,CA,970,678,970,678
2019,7,24,pr,US,117400,61234,63706,42651
2019,7,24,qc,CA,51309,37193,51309,37193
2019,7,24,ri,US,154352,51558,56656,32081
2019,7,24,sc,US,1110814,319625,385402,210823
2019,7,24,sd,US,148278,45720,55802,30871
2019,7,24,sk,CA,7484,5832,7484,5832
2019,7,24,tn,US,1456648,415899,520512,288333
2019,7,24,tx,US,6106199,1693045,2157065,1198435
2019,7,24,ut,US,457062,144382,177206,98996
